instance_type,time_stump,region,zone,price
m5.xlarge,2019-08-29 18:14,ap-northeast-1,ap-northeast-1c,0.071100
m5.2xlarge,2019-08-29 17:33,ap-northeast-1,ap-northeast-1c,0.149400
r5d.xlarge,2019-08-29 14:43,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-08-29 14:09,ap-northeast-1,ap-northeast-1c,0.035100
m5.2xlarge,2019-08-29 11:47,ap-northeast-1,ap-northeast-1c,0.149500
r5d.xlarge,2019-08-29 08:46,ap-northeast-1,ap-northeast-1c,0.073400
m5.large,2019-08-29 08:43,ap-northeast-1,ap-northeast-1c,0.035400
m3.large,2019-08-29 07:11,ap-northeast-1,ap-northeast-1c,0.034900
m5.2xlarge,2019-08-29 04:49,ap-northeast-1,ap-northeast-1c,0.148800
m3.large,2019-08-29 00:38,ap-northeast-1,ap-northeast-1c,0.034700
m5.2xlarge,2019-08-28 21:35,ap-northeast-1,ap-northeast-1c,0.148000
r3.xlarge,2019-08-28 21:28,ap-northeast-1,ap-northeast-1c,0.067600
m5.xlarge,2019-08-28 18:31,ap-northeast-1,ap-northeast-1c,0.071200
m3.large,2019-08-28 18:22,ap-northeast-1,ap-northeast-1c,0.034600
m5.large,2019-08-28 15:36,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-08-28 08:45,ap-northeast-1,ap-northeast-1c,0.073400
m5.2xlarge,2019-08-28 21:35,ap-northeast-1,ap-northeast-1c,0.148000
r3.xlarge,2019-08-28 21:28,ap-northeast-1,ap-northeast-1c,0.067600
m5.xlarge,2019-08-28 18:31,ap-northeast-1,ap-northeast-1c,0.071200
m3.large,2019-08-28 18:22,ap-northeast-1,ap-northeast-1c,0.034600
m5.large,2019-08-28 15:36,ap-northeast-1,ap-northeast-1c,0.035500
m5.2xlarge,2019-08-28 15:35,ap-northeast-1,ap-northeast-1c,0.148100
m3.large,2019-08-28 13:05,ap-northeast-1,ap-northeast-1c,0.034500
m5.xlarge,2019-08-28 11:57,ap-northeast-1,ap-northeast-1c,0.071100
m5.2xlarge,2019-08-28 09:44,ap-northeast-1,ap-northeast-1c,0.147800
m5.large,2019-08-28 09:37,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-08-28 08:45,ap-northeast-1,ap-northeast-1c,0.073400
m5.2xlarge,2019-08-28 08:36,ap-northeast-1,ap-northeast-1c,0.146900
r5d.xlarge,2019-08-28 06:28,ap-northeast-1,ap-northeast-1c,0.073600
r3.xlarge,2019-08-27 21:27,ap-northeast-1,ap-northeast-1c,0.067600
m5.2xlarge,2019-08-27 20:13,ap-northeast-1,ap-northeast-1c,0.146900
m3.large,2019-08-27 18:36,ap-northeast-1,ap-northeast-1c,0.034300
m5.xlarge,2019-08-27 17:43,ap-northeast-1,ap-northeast-1c,0.071000
m5.large,2019-08-27 09:36,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-08-27 07:41,ap-northeast-1,ap-northeast-1c,0.073600
r3.xlarge,2019-08-27 21:27,ap-northeast-1,ap-northeast-1c,0.067600
m5.2xlarge,2019-08-27 20:13,ap-northeast-1,ap-northeast-1c,0.146900
m3.large,2019-08-27 18:36,ap-northeast-1,ap-northeast-1c,0.034300
m5.xlarge,2019-08-27 17:43,ap-northeast-1,ap-northeast-1c,0.071000
m5.2xlarge,2019-08-27 13:49,ap-northeast-1,ap-northeast-1c,0.146600
m3.large,2019-08-27 12:09,ap-northeast-1,ap-northeast-1c,0.034300
m5.xlarge,2019-08-27 10:11,ap-northeast-1,ap-northeast-1c,0.070900
m5.large,2019-08-27 09:36,ap-northeast-1,ap-northeast-1c,0.035500
m5.2xlarge,2019-08-27 07:49,ap-northeast-1,ap-northeast-1c,0.147000
r5d.xlarge,2019-08-27 07:41,ap-northeast-1,ap-northeast-1c,0.073600
m5.2xlarge,2019-08-27 07:36,ap-northeast-1,ap-northeast-1c,0.146900
r3.xlarge,2019-08-27 07:33,ap-northeast-1,ap-northeast-1c,0.067600
m3.large,2019-08-27 07:24,ap-northeast-1,ap-northeast-1c,0.034100
m5.2xlarge,2019-08-27 03:14,ap-northeast-1,ap-northeast-1c,0.146900
m3.large,2019-08-27 02:40,ap-northeast-1,ap-northeast-1c,0.033900
r5d.xlarge,2019-08-27 02:36,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-08-26 20:07,ap-northeast-1,ap-northeast-1c,0.033800
r3.xlarge,2019-08-26 17:54,ap-northeast-1,ap-northeast-1c,0.067500
m5.2xlarge,2019-08-26 16:05,ap-northeast-1,ap-northeast-1c,0.146800
m5.xlarge,2019-08-26 12:06,ap-northeast-1,ap-northeast-1c,0.071000
m5.large,2019-08-26 09:36,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-08-26 02:35,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-08-26 20:07,ap-northeast-1,ap-northeast-1c,0.033800
r3.xlarge,2019-08-26 17:54,ap-northeast-1,ap-northeast-1c,0.067500
r3.xlarge,2019-08-26 16:37,ap-northeast-1,ap-northeast-1c,0.067600
m3.large,2019-08-26 16:36,ap-northeast-1,ap-northeast-1c,0.033700
m5.2xlarge,2019-08-26 16:05,ap-northeast-1,ap-northeast-1c,0.146800
m3.large,2019-08-26 13:01,ap-northeast-1,ap-northeast-1c,0.033700
m5.xlarge,2019-08-26 12:06,ap-northeast-1,ap-northeast-1c,0.071000
m5.large,2019-08-26 09:36,ap-northeast-1,ap-northeast-1c,0.035500
m3.large,2019-08-26 06:45,ap-northeast-1,ap-northeast-1c,0.033500
m5.2xlarge,2019-08-26 05:36,ap-northeast-1,ap-northeast-1c,0.147300
m5.2xlarge,2019-08-26 05:05,ap-northeast-1,ap-northeast-1c,0.147300
r5d.xlarge,2019-08-26 02:35,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-08-25 23:14,ap-northeast-1,ap-northeast-1c,0.146200
r3.xlarge,2019-08-25 16:36,ap-northeast-1,ap-northeast-1c,0.067600
m3.large,2019-08-25 13:48,ap-northeast-1,ap-northeast-1c,0.033300
m5.xlarge,2019-08-25 12:05,ap-northeast-1,ap-northeast-1c,0.071000
m5.large,2019-08-25 09:36,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-08-25 02:35,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-08-25 23:14,ap-northeast-1,ap-northeast-1c,0.146200
m5.2xlarge,2019-08-25 17:39,ap-northeast-1,ap-northeast-1c,0.146400
r3.xlarge,2019-08-25 16:36,ap-northeast-1,ap-northeast-1c,0.067600
m3.large,2019-08-25 13:48,ap-northeast-1,ap-northeast-1c,0.033300
m5.xlarge,2019-08-25 12:05,ap-northeast-1,ap-northeast-1c,0.071000
m5.2xlarge,2019-08-25 10:59,ap-northeast-1,ap-northeast-1c,0.146600
m5.large,2019-08-25 09:36,ap-northeast-1,ap-northeast-1c,0.035500
m5.xlarge,2019-08-25 05:40,ap-northeast-1,ap-northeast-1c,0.070900
m5.2xlarge,2019-08-25 04:36,ap-northeast-1,ap-northeast-1c,0.147000
m5.2xlarge,2019-08-25 04:34,ap-northeast-1,ap-northeast-1c,0.147000
r5d.xlarge,2019-08-25 02:35,ap-northeast-1,ap-northeast-1c,0.073500
r5d.xlarge,2019-08-24 23:37,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-08-24 22:35,ap-northeast-1,ap-northeast-1c,0.146900
m5.large,2019-08-24 18:32,ap-northeast-1,ap-northeast-1c,0.035500
r3.xlarge,2019-08-24 18:16,ap-northeast-1,ap-northeast-1c,0.067600
m5.xlarge,2019-08-24 17:36,ap-northeast-1,ap-northeast-1c,0.070800
m3.large,2019-08-24 13:48,ap-northeast-1,ap-northeast-1c,0.033300
r5d.xlarge,2019-08-24 23:37,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-08-24 22:35,ap-northeast-1,ap-northeast-1c,0.146900
m5.large,2019-08-24 18:32,ap-northeast-1,ap-northeast-1c,0.035500
r3.xlarge,2019-08-24 18:16,ap-northeast-1,ap-northeast-1c,0.067600
m5.xlarge,2019-08-24 17:36,ap-northeast-1,ap-northeast-1c,0.070800
m5.xlarge,2019-08-24 17:24,ap-northeast-1,ap-northeast-1c,0.070800
m5.2xlarge,2019-08-24 15:37,ap-northeast-1,ap-northeast-1c,0.147100
r3.xlarge,2019-08-24 14:36,ap-northeast-1,ap-northeast-1c,0.067700
m3.large,2019-08-24 13:48,ap-northeast-1,ap-northeast-1c,0.033300
r3.xlarge,2019-08-24 12:36,ap-northeast-1,ap-northeast-1c,0.067700
m5.2xlarge,2019-08-24 08:06,ap-northeast-1,ap-northeast-1c,0.146900
m5.large,2019-08-24 05:01,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-08-24 03:38,ap-northeast-1,ap-northeast-1c,0.033200
r5d.xlarge,2019-08-23 23:36,ap-northeast-1,ap-northeast-1c,0.073500
m5.large,2019-08-23 22:54,ap-northeast-1,ap-northeast-1c,0.035500
m5.2xlarge,2019-08-23 20:48,ap-northeast-1,ap-northeast-1c,0.146300
m5.xlarge,2019-08-23 17:23,ap-northeast-1,ap-northeast-1c,0.070800
m3.large,2019-08-23 15:23,ap-northeast-1,ap-northeast-1c,0.033100
r3.xlarge,2019-08-23 12:36,ap-northeast-1,ap-northeast-1c,0.067700
r5d.xlarge,2019-08-23 23:36,ap-northeast-1,ap-northeast-1c,0.073500
m5.large,2019-08-23 22:54,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-08-23 22:16,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-08-23 20:48,ap-northeast-1,ap-northeast-1c,0.146300
m5.xlarge,2019-08-23 17:23,ap-northeast-1,ap-northeast-1c,0.070800
m3.large,2019-08-23 15:23,ap-northeast-1,ap-northeast-1c,0.033100
m5.2xlarge,2019-08-23 15:06,ap-northeast-1,ap-northeast-1c,0.146500
r3.xlarge,2019-08-23 12:36,ap-northeast-1,ap-northeast-1c,0.067700
r3.xlarge,2019-08-23 10:30,ap-northeast-1,ap-northeast-1c,0.067700
m3.large,2019-08-23 10:13,ap-northeast-1,ap-northeast-1c,0.033000
m5.2xlarge,2019-08-23 09:49,ap-northeast-1,ap-northeast-1c,0.146100
m3.large,2019-08-23 08:35,ap-northeast-1,ap-northeast-1c,0.032800
m5.large,2019-08-23 07:17,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-08-23 04:31,ap-northeast-1,ap-northeast-1c,0.032800
m5.large,2019-08-22 23:13,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-08-22 22:15,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-08-22 21:16,ap-northeast-1,ap-northeast-1c,0.145800
r3.xlarge,2019-08-22 18:54,ap-northeast-1,ap-northeast-1c,0.067800
m5.xlarge,2019-08-22 17:22,ap-northeast-1,ap-northeast-1c,0.070800
m3.large,2019-08-22 14:35,ap-northeast-1,ap-northeast-1c,0.032900
m5.large,2019-08-22 23:13,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-08-22 22:15,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-08-22 21:16,ap-northeast-1,ap-northeast-1c,0.145800
r5d.xlarge,2019-08-22 19:36,ap-northeast-1,ap-northeast-1c,0.073600
r3.xlarge,2019-08-22 18:54,ap-northeast-1,ap-northeast-1c,0.067800
m5.xlarge,2019-08-22 17:22,ap-northeast-1,ap-northeast-1c,0.070800
m5.2xlarge,2019-08-22 15:00,ap-northeast-1,ap-northeast-1c,0.146000
m3.large,2019-08-22 14:35,ap-northeast-1,ap-northeast-1c,0.032900
m5.2xlarge,2019-08-22 09:59,ap-northeast-1,ap-northeast-1c,0.146200
m5.xlarge,2019-08-22 07:20,ap-northeast-1,ap-northeast-1c,0.070900
r3.xlarge,2019-08-22 04:42,ap-northeast-1,ap-northeast-1c,0.067900
m5.2xlarge,2019-08-22 02:28,ap-northeast-1,ap-northeast-1c,0.146000
m5.xlarge,2019-08-22 01:54,ap-northeast-1,ap-northeast-1c,0.070800
m5.large,2019-08-21 23:13,ap-northeast-1,ap-northeast-1c,0.035500
m3.large,2019-08-21 21:27,ap-northeast-1,ap-northeast-1c,0.033000
m5.2xlarge,2019-08-21 20:36,ap-northeast-1,ap-northeast-1c,0.146300
r5d.xlarge,2019-08-21 19:35,ap-northeast-1,ap-northeast-1c,0.073600
m5.xlarge,2019-08-21 19:08,ap-northeast-1,ap-northeast-1c,0.070900
r3.xlarge,2019-08-21 16:43,ap-northeast-1,ap-northeast-1c,0.068000
m5.large,2019-08-21 23:13,ap-northeast-1,ap-northeast-1c,0.035500
m3.large,2019-08-21 21:27,ap-northeast-1,ap-northeast-1c,0.033000
m5.2xlarge,2019-08-21 20:36,ap-northeast-1,ap-northeast-1c,0.146300
r5d.xlarge,2019-08-21 19:35,ap-northeast-1,ap-northeast-1c,0.073600
m5.xlarge,2019-08-21 19:08,ap-northeast-1,ap-northeast-1c,0.070900
r3.xlarge,2019-08-21 16:43,ap-northeast-1,ap-northeast-1c,0.068000
m5.2xlarge,2019-08-21 15:36,ap-northeast-1,ap-northeast-1c,0.146300
r5d.xlarge,2019-08-21 14:12,ap-northeast-1,ap-northeast-1c,0.073600
m5.2xlarge,2019-08-21 09:45,ap-northeast-1,ap-northeast-1c,0.146500
r3.xlarge,2019-08-21 09:35,ap-northeast-1,ap-northeast-1c,0.068100
r5d.xlarge,2019-08-21 07:06,ap-northeast-1,ap-northeast-1c,0.073500
r5d.xlarge,2019-08-21 01:39,ap-northeast-1,ap-northeast-1c,0.073300
r3.xlarge,2019-08-21 00:08,ap-northeast-1,ap-northeast-1c,0.068100
m5.large,2019-08-20 23:12,ap-northeast-1,ap-northeast-1c,0.035500
m3.large,2019-08-20 21:46,ap-northeast-1,ap-northeast-1c,0.033100
m5.xlarge,2019-08-20 19:07,ap-northeast-1,ap-northeast-1c,0.070900
m5.2xlarge,2019-08-20 18:36,ap-northeast-1,ap-northeast-1c,0.146400
r3.xlarge,2019-08-20 11:53,ap-northeast-1,ap-northeast-1c,0.068200
r5d.xlarge,2019-08-20 05:36,ap-northeast-1,ap-northeast-1c,0.073200
m5.large,2019-08-20 23:12,ap-northeast-1,ap-northeast-1c,0.035500
m3.large,2019-08-20 21:46,ap-northeast-1,ap-northeast-1c,0.033100
m5.xlarge,2019-08-20 19:07,ap-northeast-1,ap-northeast-1c,0.070900
m5.2xlarge,2019-08-20 18:36,ap-northeast-1,ap-northeast-1c,0.146400
m3.large,2019-08-20 15:05,ap-northeast-1,ap-northeast-1c,0.033200
m5.2xlarge,2019-08-20 14:57,ap-northeast-1,ap-northeast-1c,0.146400
r3.xlarge,2019-08-20 11:53,ap-northeast-1,ap-northeast-1c,0.068200
m5.2xlarge,2019-08-20 09:56,ap-northeast-1,ap-northeast-1c,0.146200
m5.xlarge,2019-08-20 07:08,ap-northeast-1,ap-northeast-1c,0.071000
m5.xlarge,2019-08-20 06:36,ap-northeast-1,ap-northeast-1c,0.070900
r5d.xlarge,2019-08-20 05:36,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-08-20 05:11,ap-northeast-1,ap-northeast-1c,0.068300
m5.2xlarge,2019-08-20 02:50,ap-northeast-1,ap-northeast-1c,0.146300
m5.xlarge,2019-08-20 02:15,ap-northeast-1,ap-northeast-1c,0.070900
m5.large,2019-08-19 23:12,ap-northeast-1,ap-northeast-1c,0.035500
r3.xlarge,2019-08-19 23:04,ap-northeast-1,ap-northeast-1c,0.068400
r5d.xlarge,2019-08-19 21:52,ap-northeast-1,ap-northeast-1c,0.073300
m5.xlarge,2019-08-19 21:23,ap-northeast-1,ap-northeast-1c,0.070800
m5.2xlarge,2019-08-19 20:42,ap-northeast-1,ap-northeast-1c,0.146900
m3.large,2019-08-19 20:00,ap-northeast-1,ap-northeast-1c,0.033100
m5.large,2019-08-19 23:12,ap-northeast-1,ap-northeast-1c,0.035500
r3.xlarge,2019-08-19 23:04,ap-northeast-1,ap-northeast-1c,0.068400
r5d.xlarge,2019-08-19 21:52,ap-northeast-1,ap-northeast-1c,0.073300
m5.xlarge,2019-08-19 21:23,ap-northeast-1,ap-northeast-1c,0.070800
m5.2xlarge,2019-08-19 20:42,ap-northeast-1,ap-northeast-1c,0.146900
m3.large,2019-08-19 20:00,ap-northeast-1,ap-northeast-1c,0.033100
m5.2xlarge,2019-08-19 16:36,ap-northeast-1,ap-northeast-1c,0.147500
m5.large,2019-08-19 16:23,ap-northeast-1,ap-northeast-1c,0.035600
m5.2xlarge,2019-08-19 15:24,ap-northeast-1,ap-northeast-1c,0.147500
r3.xlarge,2019-08-19 10:57,ap-northeast-1,ap-northeast-1c,0.068700
r3.xlarge,2019-08-19 05:31,ap-northeast-1,ap-northeast-1c,0.068800
m5.large,2019-08-19 04:24,ap-northeast-1,ap-northeast-1c,0.035500
m5.xlarge,2019-08-19 03:58,ap-northeast-1,ap-northeast-1c,0.070900
m5.2xlarge,2019-08-19 02:35,ap-northeast-1,ap-northeast-1c,0.148000
r3.xlarge,2019-08-18 22:41,ap-northeast-1,ap-northeast-1c,0.069000
m3.large,2019-08-18 22:36,ap-northeast-1,ap-northeast-1c,0.033200
r5d.xlarge,2019-08-18 21:52,ap-northeast-1,ap-northeast-1c,0.073300
m5.2xlarge,2019-08-18 21:18,ap-northeast-1,ap-northeast-1c,0.148200
m5.xlarge,2019-08-18 14:53,ap-northeast-1,ap-northeast-1c,0.070800
m5.large,2019-08-18 10:01,ap-northeast-1,ap-northeast-1c,0.035400
r3.xlarge,2019-08-18 22:41,ap-northeast-1,ap-northeast-1c,0.069000
m3.large,2019-08-18 22:36,ap-northeast-1,ap-northeast-1c,0.033200
r5d.xlarge,2019-08-18 21:52,ap-northeast-1,ap-northeast-1c,0.073300
m3.large,2019-08-18 21:18,ap-northeast-1,ap-northeast-1c,0.033200
m5.2xlarge,2019-08-18 21:18,ap-northeast-1,ap-northeast-1c,0.148200
r3.xlarge,2019-08-18 17:49,ap-northeast-1,ap-northeast-1c,0.069200
m5.xlarge,2019-08-18 14:53,ap-northeast-1,ap-northeast-1c,0.070800
m5.2xlarge,2019-08-18 13:36,ap-northeast-1,ap-northeast-1c,0.148500
r3.xlarge,2019-08-18 12:06,ap-northeast-1,ap-northeast-1c,0.069300
m5.large,2019-08-18 10:01,ap-northeast-1,ap-northeast-1c,0.035400
m5.2xlarge,2019-08-18 08:29,ap-northeast-1,ap-northeast-1c,0.148500
m3.large,2019-08-18 07:22,ap-northeast-1,ap-northeast-1c,0.033300
r3.xlarge,2019-08-18 07:14,ap-northeast-1,ap-northeast-1c,0.069400
m5.2xlarge,2019-08-18 02:55,ap-northeast-1,ap-northeast-1c,0.148400
m5.xlarge,2019-08-18 02:38,ap-northeast-1,ap-northeast-1c,0.070900
r3.xlarge,2019-08-18 01:39,ap-northeast-1,ap-northeast-1c,0.069600
m3.large,2019-08-18 00:32,ap-northeast-1,ap-northeast-1c,0.033400
m5.large,2019-08-17 22:57,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-08-17 21:52,ap-northeast-1,ap-northeast-1c,0.073300
m5.2xlarge,2019-08-17 21:20,ap-northeast-1,ap-northeast-1c,0.148600
m3.large,2019-08-17 20:36,ap-northeast-1,ap-northeast-1c,0.033500
r3.xlarge,2019-08-17 19:56,ap-northeast-1,ap-northeast-1c,0.069800
m5.xlarge,2019-08-17 09:05,ap-northeast-1,ap-northeast-1c,0.071000
m5.large,2019-08-17 22:57,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-08-17 21:52,ap-northeast-1,ap-northeast-1c,0.073300
m5.2xlarge,2019-08-17 21:20,ap-northeast-1,ap-northeast-1c,0.148600
m3.large,2019-08-17 20:36,ap-northeast-1,ap-northeast-1c,0.033500
r3.xlarge,2019-08-17 19:56,ap-northeast-1,ap-northeast-1c,0.069800
m3.large,2019-08-17 19:32,ap-northeast-1,ap-northeast-1c,0.033500
m5.2xlarge,2019-08-17 15:21,ap-northeast-1,ap-northeast-1c,0.149000
r3.xlarge,2019-08-17 15:21,ap-northeast-1,ap-northeast-1c,0.069900
m3.large,2019-08-17 12:59,ap-northeast-1,ap-northeast-1c,0.033600
m5.2xlarge,2019-08-17 10:36,ap-northeast-1,ap-northeast-1c,0.149400
m5.2xlarge,2019-08-17 10:03,ap-northeast-1,ap-northeast-1c,0.149400
m5.xlarge,2019-08-17 09:05,ap-northeast-1,ap-northeast-1c,0.071000
r3.xlarge,2019-08-17 08:23,ap-northeast-1,ap-northeast-1c,0.070200
m3.large,2019-08-17 05:36,ap-northeast-1,ap-northeast-1c,0.033700
m5.2xlarge,2019-08-17 03:56,ap-northeast-1,ap-northeast-1c,0.149800
r3.xlarge,2019-08-17 01:00,ap-northeast-1,ap-northeast-1c,0.070700
m3.large,2019-08-16 23:53,ap-northeast-1,ap-northeast-1c,0.033800
m5.xlarge,2019-08-16 23:36,ap-northeast-1,ap-northeast-1c,0.071100
m5.large,2019-08-16 22:57,ap-northeast-1,ap-northeast-1c,0.035500
m5.2xlarge,2019-08-16 22:38,ap-northeast-1,ap-northeast-1c,0.150200
r5d.xlarge,2019-08-16 21:52,ap-northeast-1,ap-northeast-1c,0.073300
r3.xlarge,2019-08-16 18:36,ap-northeast-1,ap-northeast-1c,0.071100
m3.large,2019-08-16 23:53,ap-northeast-1,ap-northeast-1c,0.033800
m5.xlarge,2019-08-16 23:36,ap-northeast-1,ap-northeast-1c,0.071100
m5.large,2019-08-16 22:57,ap-northeast-1,ap-northeast-1c,0.035500
m5.2xlarge,2019-08-16 22:38,ap-northeast-1,ap-northeast-1c,0.150200
r5d.xlarge,2019-08-16 21:52,ap-northeast-1,ap-northeast-1c,0.073300
r3.xlarge,2019-08-16 18:36,ap-northeast-1,ap-northeast-1c,0.071100
m5.2xlarge,2019-08-16 16:47,ap-northeast-1,ap-northeast-1c,0.150600
m5.2xlarge,2019-08-16 11:55,ap-northeast-1,ap-northeast-1c,0.150900
r3.xlarge,2019-08-16 11:21,ap-northeast-1,ap-northeast-1c,0.071500
m3.large,2019-08-16 10:56,ap-northeast-1,ap-northeast-1c,0.034000
m5.xlarge,2019-08-16 06:37,ap-northeast-1,ap-northeast-1c,0.071100
m3.large,2019-08-16 05:55,ap-northeast-1,ap-northeast-1c,0.033900
m5.2xlarge,2019-08-16 05:55,ap-northeast-1,ap-northeast-1c,0.150700
r3.xlarge,2019-08-16 04:06,ap-northeast-1,ap-northeast-1c,0.071800
m5.2xlarge,2019-08-16 01:03,ap-northeast-1,ap-northeast-1c,0.150800
m5.large,2019-08-15 22:57,ap-northeast-1,ap-northeast-1c,0.035500
r3.xlarge,2019-08-15 21:59,ap-northeast-1,ap-northeast-1c,0.071900
r5d.xlarge,2019-08-15 21:51,ap-northeast-1,ap-northeast-1c,0.073300
m5.xlarge,2019-08-15 21:36,ap-northeast-1,ap-northeast-1c,0.071000
m3.large,2019-08-15 18:47,ap-northeast-1,ap-northeast-1c,0.033800
m5.2xlarge,2019-08-15 18:39,ap-northeast-1,ap-northeast-1c,0.151200
m5.large,2019-08-15 22:57,ap-northeast-1,ap-northeast-1c,0.035500
r3.xlarge,2019-08-15 21:59,ap-northeast-1,ap-northeast-1c,0.071900
r5d.xlarge,2019-08-15 21:51,ap-northeast-1,ap-northeast-1c,0.073300
m5.xlarge,2019-08-15 21:36,ap-northeast-1,ap-northeast-1c,0.071000
m5.large,2019-08-15 21:03,ap-northeast-1,ap-northeast-1c,0.035600
r5d.xlarge,2019-08-15 19:03,ap-northeast-1,ap-northeast-1c,0.073400
m3.large,2019-08-15 18:47,ap-northeast-1,ap-northeast-1c,0.033800
m5.2xlarge,2019-08-15 18:39,ap-northeast-1,ap-northeast-1c,0.151200
m5.xlarge,2019-08-15 17:48,ap-northeast-1,ap-northeast-1c,0.071000
r3.xlarge,2019-08-15 16:16,ap-northeast-1,ap-northeast-1c,0.072100
m5.2xlarge,2019-08-15 13:05,ap-northeast-1,ap-northeast-1c,0.151400
m3.large,2019-08-15 12:14,ap-northeast-1,ap-northeast-1c,0.033700
r3.xlarge,2019-08-15 08:53,ap-northeast-1,ap-northeast-1c,0.072400
m3.large,2019-08-15 04:42,ap-northeast-1,ap-northeast-1c,0.033200
r3.xlarge,2019-08-15 04:01,ap-northeast-1,ap-northeast-1c,0.072600
m5.2xlarge,2019-08-15 00:40,ap-northeast-1,ap-northeast-1c,0.151800
m3.large,2019-08-14 22:10,ap-northeast-1,ap-northeast-1c,0.032900
m5.xlarge,2019-08-14 21:45,ap-northeast-1,ap-northeast-1c,0.071100
m5.large,2019-08-14 21:03,ap-northeast-1,ap-northeast-1c,0.035600
r5d.xlarge,2019-08-14 19:02,ap-northeast-1,ap-northeast-1c,0.073400
m5.2xlarge,2019-08-14 18:15,ap-northeast-1,ap-northeast-1c,0.152100
r3.xlarge,2019-08-14 15:16,ap-northeast-1,ap-northeast-1c,0.073100
m3.large,2019-08-14 22:10,ap-northeast-1,ap-northeast-1c,0.032900
m5.xlarge,2019-08-14 21:45,ap-northeast-1,ap-northeast-1c,0.071100
m5.large,2019-08-14 21:03,ap-northeast-1,ap-northeast-1c,0.035600
r5d.xlarge,2019-08-14 19:02,ap-northeast-1,ap-northeast-1c,0.073400
m5.2xlarge,2019-08-14 18:15,ap-northeast-1,ap-northeast-1c,0.152100
m3.large,2019-08-14 15:33,ap-northeast-1,ap-northeast-1c,0.033100
r3.xlarge,2019-08-14 15:16,ap-northeast-1,ap-northeast-1c,0.073100
m3.large,2019-08-14 14:36,ap-northeast-1,ap-northeast-1c,0.032900
r3.xlarge,2019-08-14 08:27,ap-northeast-1,ap-northeast-1c,0.073400
m3.large,2019-08-14 08:18,ap-northeast-1,ap-northeast-1c,0.032900
m5.large,2019-08-14 07:45,ap-northeast-1,ap-northeast-1c,0.035700
m5.2xlarge,2019-08-14 07:03,ap-northeast-1,ap-northeast-1c,0.152300
r3.xlarge,2019-08-14 03:01,ap-northeast-1,ap-northeast-1c,0.073700
m5.2xlarge,2019-08-14 01:03,ap-northeast-1,ap-northeast-1c,0.153000
m5.xlarge,2019-08-13 22:50,ap-northeast-1,ap-northeast-1c,0.071200
r3.xlarge,2019-08-13 21:07,ap-northeast-1,ap-northeast-1c,0.074200
r5d.xlarge,2019-08-13 19:02,ap-northeast-1,ap-northeast-1c,0.073400
m5.2xlarge,2019-08-13 18:28,ap-northeast-1,ap-northeast-1c,0.153500
m5.large,2019-08-13 10:22,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-08-13 10:08,ap-northeast-1,ap-northeast-1c,0.032600
m5.xlarge,2019-08-13 22:50,ap-northeast-1,ap-northeast-1c,0.071200
r3.xlarge,2019-08-13 21:07,ap-northeast-1,ap-northeast-1c,0.074200
r3.xlarge,2019-08-13 19:35,ap-northeast-1,ap-northeast-1c,0.074200
r5d.xlarge,2019-08-13 19:02,ap-northeast-1,ap-northeast-1c,0.073400
m5.2xlarge,2019-08-13 18:28,ap-northeast-1,ap-northeast-1c,0.153500
r3.xlarge,2019-08-13 14:51,ap-northeast-1,ap-northeast-1c,0.074400
m5.xlarge,2019-08-13 12:28,ap-northeast-1,ap-northeast-1c,0.071300
m5.2xlarge,2019-08-13 11:57,ap-northeast-1,ap-northeast-1c,0.153700
m5.xlarge,2019-08-13 11:40,ap-northeast-1,ap-northeast-1c,0.071300
m5.large,2019-08-13 10:22,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-08-13 10:08,ap-northeast-1,ap-northeast-1c,0.032600
r3.xlarge,2019-08-13 08:02,ap-northeast-1,ap-northeast-1c,0.074700
